# Strong motion recording for 1992 Landers EQ
# 
# Station: ce32075
#    longitude: -116.06610
#    latitude: 35.27230
#    closest distance to fault (km): 87.67
#    Vs30 (m/s): 271
#    low freq. corner (Hz): 0.100
#    high freq. corner (Hz): 23.0
#    station operator/owner: CSMIP
#    data source: peer.berkeley.edu/nga
# 
# Data fields are TAB-separated
# 
# Column 1: Time (s)
# Column 2: North-south acceleration (cm/s/s) (+ is northward)
# Column 3: East-west acceleration (cm/s/s) (+ is eastward)
# Column 4: Up-down acceleration (cm/s/s) (+ is upward)
#
0.000000e+00	4.674840e-02	3.535400e-02	5.524800e-02
2.000000e-02	9.708860e-02	8.634840e-02	2.158600e-02
4.000000e-02	1.543330e-01	1.317120e-01	-9.970600e-02
6.000000e-02	1.667240e-01	1.489600e-01	-7.998580e-02
8.000000e-02	1.714300e-01	1.366860e-01	1.122460e-01
1.000000e-01	1.788360e-01	8.515880e-02	2.378600e-01
1.200000e-01	1.836520e-01	4.881640e-02	2.096440e-01
1.400000e-01	1.474260e-01	3.482230e-02	1.000220e-01
1.600000e-01	8.797090e-02	-1.513990e-02	-2.046180e-02
1.800000e-01	6.502130e-02	-5.497610e-02	3.648200e-03
2.000000e-01	8.113430e-02	-8.372390e-02	8.553820e-02
2.200000e-01	1.347460e-01	-8.624940e-02	1.129980e-01
2.400000e-01	2.107100e-01	-5.117980e-02	-2.543980e-02
2.600000e-01	2.821310e-01	9.573170e-03	-1.434000e-01
2.800000e-01	2.956560e-01	6.203580e-02	1.091220e-02
3.000000e-01	2.840210e-01	1.517600e-01	3.875320e-01
3.200000e-01	3.278110e-01	3.079680e-01	6.598320e-01
3.400000e-01	3.800450e-01	4.090750e-01	6.810140e-01
3.600000e-01	3.429170e-01	4.064790e-01	6.333580e-01
3.800000e-01	2.841170e-01	3.056360e-01	5.891880e-01
4.000000e-01	2.711230e-01	1.647940e-01	7.087440e-01
4.200000e-01	3.226420e-01	3.345960e-02	9.393840e-01
4.400000e-01	4.029190e-01	-7.550120e-02	1.067130e+00
4.600000e-01	4.425690e-01	-1.498190e-01	9.824560e-01
4.800000e-01	4.508510e-01	-1.803880e-01	8.804120e-01
5.000000e-01	4.733730e-01	-1.882620e-01	8.441520e-01
5.200000e-01	5.318760e-01	-1.425160e-01	8.553870e-01
5.400000e-01	6.159970e-01	1.896830e-02	8.255010e-01
5.600000e-01	6.668010e-01	1.795690e-01	7.760870e-01
5.800000e-01	6.802410e-01	2.379770e-01	8.097070e-01
6.000000e-01	5.807740e-01	2.037910e-01	8.422710e-01
6.200000e-01	4.123100e-01	1.511690e-01	9.162250e-01
6.400000e-01	3.388490e-01	1.260210e-01	9.671290e-01
6.600000e-01	3.821040e-01	1.336130e-01	9.871770e-01
6.800000e-01	4.684420e-01	1.544070e-01	1.035270e+00
7.000000e-01	5.870690e-01	1.385230e-01	1.183220e+00
7.200000e-01	7.279210e-01	1.151230e-01	1.325000e+00
7.400000e-01	8.816950e-01	1.538200e-01	1.468460e+00
7.600000e-01	1.001180e+00	2.248730e-01	1.570000e+00
7.800000e-01	1.019940e+00	2.630650e-01	1.549850e+00
8.000000e-01	9.727070e-01	2.768310e-01	1.639830e+00
8.200000e-01	9.165650e-01	2.357410e-01	1.716560e+00
8.400000e-01	8.789440e-01	1.406580e-01	1.572210e+00
8.600000e-01	8.558930e-01	6.010290e-02	1.267850e+00
8.800000e-01	8.025120e-01	2.929610e-02	9.236890e-01
9.000000e-01	7.459200e-01	2.205940e-02	9.043210e-01
9.200000e-01	7.472610e-01	6.044660e-02	1.133940e+00
9.400000e-01	8.209160e-01	9.550140e-02	1.243900e+00
9.600000e-01	8.756550e-01	8.098790e-02	1.006740e+00
9.800000e-01	8.853860e-01	5.784810e-02	6.198210e-01
1.000000e-00	9.346250e-01	2.559390e-02	4.072610e-01
1.020000e+00	1.027310e+00	3.567890e-02	3.896980e-01
1.040000e+00	1.113620e+00	2.175380e-02	5.239320e-01
1.060000e+00	1.152130e+00	-1.868260e-02	5.029540e-01
1.080000e+00	1.190270e+00	-4.304420e-02	4.378920e-01
1.100000e+00	1.197080e+00	-7.288820e-02	3.791180e-01
1.120000e+00	1.174090e+00	-1.102250e-01	3.855680e-01
1.140000e+00	1.186760e+00	-1.211470e-01	4.185200e-01
1.160000e+00	1.219490e+00	-5.506830e-02	4.333640e-01
1.180000e+00	1.266010e+00	3.934680e-03	3.482900e-01
1.200000e+00	1.211850e+00	-2.941050e-02	-4.751020e-02
1.220000e+00	1.087480e+00	-1.265420e-01	-5.456900e-01
1.240000e+00	9.687880e-01	-2.366710e-01	-8.979300e-01
1.260000e+00	9.205240e-01	-3.167040e-01	-1.005880e+00
1.280000e+00	1.039410e+00	-3.659030e-01	-1.066220e+00
1.300000e+00	1.124160e+00	-4.787460e-01	-1.189660e+00
1.320000e+00	1.068330e+00	-6.697970e-01	-1.241630e+00
1.340000e+00	9.724480e-01	-7.766090e-01	-1.165830e+00
1.360000e+00	8.983240e-01	-7.060300e-01	-9.932960e-01
1.380000e+00	9.264330e-01	-5.716180e-01	-8.773300e-01
1.400000e+00	1.006720e+00	-4.666200e-01	-9.007060e-01
1.420000e+00	1.020080e+00	-4.360020e-01	-1.146350e+00
1.440000e+00	1.008680e+00	-4.806630e-01	-1.387410e+00
1.460000e+00	9.729440e-01	-5.540440e-01	-1.292400e+00
1.480000e+00	9.094160e-01	-5.891310e-01	-1.084180e+00
1.500000e+00	8.377940e-01	-6.073420e-01	-1.068410e+00
1.520000e+00	7.268510e-01	-6.292330e-01	-1.123630e+00
1.540000e+00	6.446270e-01	-6.088390e-01	-1.005330e+00
1.560000e+00	5.856070e-01	-5.735580e-01	-7.434480e-01
1.580000e+00	6.104270e-01	-5.260990e-01	-5.091680e-01
1.600000e+00	6.548180e-01	-4.938320e-01	-4.873200e-01
1.620000e+00	6.790300e-01	-5.081890e-01	-5.657700e-01
1.640000e+00	6.209840e-01	-5.331240e-01	-5.324080e-01
1.660000e+00	4.708840e-01	-6.051900e-01	-3.284280e-01
1.680000e+00	3.887650e-01	-7.194060e-01	-1.553120e-01
1.700000e+00	3.510340e-01	-7.462000e-01	-1.678480e-01
1.720000e+00	3.453090e-01	-6.983020e-01	-1.384140e-01
1.740000e+00	3.757360e-01	-6.209900e-01	-1.006320e-01
1.760000e+00	3.772240e-01	-5.507710e-01	3.809590e-02
1.780000e+00	2.542140e-01	-4.927780e-01	1.737660e-01
1.800000e+00	7.906520e-02	-4.056110e-01	1.831210e-01
1.820000e+00	-1.325730e-01	-3.085410e-01	2.040470e-01
